--------- beginning of /dev/log/system

W/WifiStateTracker(  189): getNetworkInfo : NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true

E/System  ( 8350): 	at android.util.LruCache.trimToSize(LruCache.java:197)

E/System  ( 8350): 	at android.util.LruCache.evictAll(LruCache.java:285)

E/System  ( 8350): 	at android.database.sqlite.SQLiteDatabase.deallocCachedSqlStatements(SQLiteDatabase.java:2274)

E/System  ( 8350): 	at android.database.sqlite.SQLiteDatabase.closeClosable(SQLiteDatabase.java:1246)

E/System  ( 8350): 	at android.database.sqlite.SQLiteDatabase.finalize(SQLiteDatabase.java:2034)

E/System  ( 8350): 	at java.lang.Daemons$FinalizerDaemon.doFinalize(Daemons.java:185)

E/System  ( 8350): 	at java.lang.Daemons$FinalizerDaemon.run(Daemons.java:168)

E/System  ( 8350): 	at java.lang.Thread.run(Thread.java:856)

D/PkgBroadcastIntentOp( 8350): Received broadcast action=android.intent.action.PACKAGE_REMOVED and uri=com.ionicframework.control299994

D/AuthPkgBcIntentOp( 8350): Received broadcast action=android.intent.action.PACKAGE_REMOVED and uri=com.ionicframework.control299994

I/SevenBroadCastReceiver( 9437): ==============================================

I/SevenBroadCastReceiver( 9437): 	SevenBroadCastReceiver.onReceive()

I/SevenBroadCastReceiver( 9437): 	intent.getAction() :  android.intent.action.PACKAGE_ADDED

I/SevenBroadCastReceiver( 9437): ==============================================

E/SevenAdapter( 9437): [SevenAdapter] isAvailable() is called

E/Drive.UninstallOperation( 8350): Package still installed com.ionicframework.control299994

D/AndroidRuntime( 9721):

D/AndroidRuntime( 9721): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<

D/AndroidRuntime( 9721): CheckJNI is OFF

D/AndroidRuntime( 9721): setted country_code = Chile

D/AndroidRuntime( 9721): setted sales_code = CHO

D/AndroidRuntime( 9721): found sales_code tag = <CHO>, </CHO>

I/PCWCLIENTTRACE_SPPReceiver( 9487): [onReceive] - android.intent.action.PACKAGE_ADDED

D/gH_MetricsDatabase( 8350): 0 metrics were deleted when clearing package com.ionicframework.control299994.

D/MS_IntentHandler( 8350): Package broadcast action=android.intent.action.PACKAGE_REMOVED and uri=com.ionicframework.control299994

D/WearableController( 8350): Received broadcast action=android.intent.action.PACKAGE_REMOVED and uri=com.ionicframework.control299994

I/SA      ( 9525): [SUR] onReceive log=[SA = 1.2.091 V = 15 HWD = 752X1280 1.0  SIZE = 4 LOCALE = es_US CSC = CHO MCC = 0 MNC 0 T = user DEVICE = GT-P7500 P = GT-P7500 I = IMM76D M = GT-P7500 OKLEFT true DIS IMM76D.UBLPA  ]

I/SA      ( 9525): [SUR] onReceive Intent=[ android.intent.action.PACKAGE_ADDED ]

V/BackupManagerService(  189): updatePackageParticipantsLocked: #1

D/VolumePanel(  189): onVolumeChanged(streamType: 3, flags: 64)

I/Finsky  ( 5057): [1] com.google.android.finsky.wear.WearSupportService.onStartCommand(353): Not supported on API 15 device

D/PkgBroadcastIntentOp( 8350): Received broadcast action=android.intent.action.PACKAGE_ADDED and uri=com.ionicframework.control299994

D/dalvikvm( 8350): newInstance failed: no <init>()

E/IntentOperationSvc( 8350): Failed to instantiate Chimera operation impl, dropping operation

D/AuthPkgBcIntentOp( 8350): Received broadcast action=android.intent.action.PACKAGE_ADDED and uri=com.ionicframework.control299994

I/Finsky  ( 5057): [1] com.google.android.finsky.utils.bn.run(1302): Package state data is missing for com.ionicframework.control299994

D/PicasaSyncManager( 1318): reject MetadataSyncTask (**************************) because downsync is disabled

D/MS_IntentHandler( 8350): Package broadcast action=android.intent.action.PACKAGE_ADDED and uri=com.ionicframework.control299994

D/WearableController( 8350): Received broadcast action=android.intent.action.PACKAGE_ADDED and uri=com.ionicframework.control299994

D/LibQmg_native( 9721): register_android_app_LibQmg

D/AsyncTaskServiceImpl( 8350): Submit a task: mws

D/mws     ( 8350): Processing package: com.ionicframework.control299994

D/AndroidRuntime( 9721): Calling main entry com.android.commands.input.Input

I/SendKeyEvent( 9721): 82

I/InputDispatcher(  189): Dropped event because input dispatch is disabled.

D/GassUtils( 8350): Found app info for package com.ionicframework.control299994:1. Hash: 31b79b1db29a058edf9f72979074469487e593cb232402520500ca62dd1ec73d

D/mws     ( 8350): Found info for package com.ionicframework.control299994 in db.

W/WindowManager(  189): Input event injection failed.

I/InputDispatcher(  189): Dropped event because input dispatch is disabled.

D/AndroidRuntime( 9721): Shutting down VM

I/AndroidRuntime( 9721): NOTE: attach of thread 'Binder Thread #3' failed

W/WindowManager(  189): Input event injection failed.

D/dalvikvm( 9721): GC_CONCURRENT freed 98K, 82% free 466K/2560K, paused 1ms+1ms

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

D/dalvikvm( 8420): GC_EXPLICIT freed 511K, 16% free 9842K/11655K, paused 7ms+10ms

I/ApplicationPolicy(  189): getActualApplicationStateEnabled() : true

I/SA      ( 9525): [SUR] onReceive log=[SA = 1.2.091 V = 15 HWD = 752X1280 1.0  SIZE = 4 LOCALE = es_US CSC = CHO MCC = 0 MNC 0 T = user DEVICE = GT-P7500 P = GT-P7500 I = IMM76D M = GT-P7500 OKLEFT true DIS IMM76D.UBLPA  ]

I/SA      ( 9525): [SUR] onReceive Intent=[ action_PACKAGE_REPLACED ]

D/AsyncTaskServiceImpl( 8350): Submit a task: mws

D/PkgBroadcastIntentOp( 8350): Received broadcast action=android.intent.action.PACKAGE_REPLACED and uri=com.ionicframework.control299994

D/mws     ( 8350): Processing package: com.ionicframework.control299994

D/MS_IntentHandler( 8350): Package broadcast action=android.intent.action.PACKAGE_REPLACED and uri=com.ionicframework.control299994

E/NetworkScheduler.SR( 8420): Invalid parameter app

E/NetworkScheduler.SR( 8420): Invalid package name : Perhaps you didn't include a PendingIntent in the extras?

W/WifiStateTracker(  189): getNetworkInfo : NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true

W/WifiStateTracker(  189): getNetworkInfo : NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true

D/AndroidRuntime( 9740):

D/AndroidRuntime( 9740): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<

D/AndroidRuntime( 9740): CheckJNI is OFF

D/AndroidRuntime( 9740): setted country_code = Chile

D/AndroidRuntime( 9740): setted sales_code = CHO

D/AndroidRuntime( 9740): found sales_code tag = <CHO>, </CHO>

D/GassUtils( 8350): Found app info for package com.ionicframework.control299994:1. Hash: 31b79b1db29a058edf9f72979074469487e593cb232402520500ca62dd1ec73d

D/mws     ( 8350): Found info for package com.ionicframework.control299994 in db.

D/LibQmg_native( 9740): register_android_app_LibQmg

D/AndroidRuntime( 9740): Calling main entry com.android.commands.am.Am

I/power   (  189): *** acquire_dvfs_lock : lockType : 1  freq : 1000000

I/ActivityManager(  189): START {intent.toShortString} from pid 9740

D/PowerManagerService(  189): acquireDVFSLockLocked : type : DVFS_MIN_LIMIT  frequency : 1000000  uid : 1000  pid : 189  tag : ActivityManager

W/ActivityManager(  189): mDVFSLock.acquire()

D/dalvikvm( 9751): Late-enabling CheckJNI

I/ActivityManager(  189): Start proc app.processName for activity hostingNameStr: pid=9751 uid=10108 gids={3003, 1015}

I/power   (  189): *** release_dvfs_lock : lockType : 1

D/PowerManagerService(  189): releaseDVFSLockLocked : all DVFS_MIN_LIMIT are released

W/ActivityManager(  189): mDVFSLock.release()

D/dalvikvm(  111): GC_EXPLICIT freed 38K, 14% free 6819K/7875K, paused 1ms+2ms

I/dalvikvm( 9751): Could not find method android.app.Activity.startActivityForResult, referenced from method org.apache.cordova.CordovaActivity.startActivityForResult

W/dalvikvm( 9751): VFY: unable to resolve virtual method 81: Landroid/app/Activity;.startActivityForResult (Landroid/content/Intent;ILandroid/os/Bundle;)V

D/dalvikvm( 9751): VFY: replacing opcode 0x6f at 0x0005

I/dalvikvm( 9751): Could not find method android.app.Activity.checkSelfPermission, referenced from method org.apache.cordova.CordovaInterfaceImpl.hasPermission

W/dalvikvm( 9751): VFY: unable to resolve virtual method 24: Landroid/app/Activity;.checkSelfPermission (Ljava/lang/String;)I

D/dalvikvm( 9751): VFY: replacing opcode 0x6e at 0x0009

I/dalvikvm( 9751): Could not find method android.app.Activity.requestPermissions, referenced from method org.apache.cordova.CordovaInterfaceImpl.requestPermissions

W/dalvikvm( 9751): VFY: unable to resolve virtual method 72: Landroid/app/Activity;.requestPermissions ([Ljava/lang/String;I)V

D/dalvikvm( 9751): VFY: replacing opcode 0x6e at 0x000a

D/dalvikvm(  111): GC_EXPLICIT freed <1K, 14% free 6819K/7875K, paused 1ms+2ms

I/dalvikvm( 9751): Could not find method android.webkit.WebView.setWebContentsDebuggingEnabled, referenced from method org.apache.cordova.engine.SystemWebViewEngine.enableRemoteDebugging

W/dalvikvm( 9751): VFY: unable to resolve static method 11490: Landroid/webkit/WebView;.setWebContentsDebuggingEnabled (Z)V

D/dalvikvm( 9751): VFY: replacing opcode 0x71 at 0x0001

I/dalvikvm( 9751): Could not find method android.webkit.WebSettings.setMediaPlaybackRequiresUserGesture, referenced from method org.apache.cordova.engine.SystemWebViewEngine.initWebViewSettings

W/dalvikvm( 9751): VFY: unable to resolve virtual method 11466: Landroid/webkit/WebSettings;.setMediaPlaybackRequiresUserGesture (Z)V

D/dalvikvm( 9751): VFY: replacing opcode 0x6e at 0x0080

D/dalvikvm(  111): GC_EXPLICIT freed <1K, 14% free 6819K/7875K, paused 2ms+2ms

I/webclipboard( 9751): clipservice: android.sec.clipboard.ClipboardExManager@413973e8

I/dalvikvm( 9751): Could not find method android.webkit.CookieManager.setAcceptThirdPartyCookies, referenced from method org.apache.cordova.engine.SystemCookieManager.<init>

W/dalvikvm( 9751): VFY: unable to resolve virtual method 11425: Landroid/webkit/CookieManager;.setAcceptThirdPartyCookies (Landroid/webkit/WebView;Z)V

D/dalvikvm( 9751): VFY: replacing opcode 0x6e at 0x001b

I/dalvikvm( 9751): Could not find method android.webkit.CookieManager.flush, referenced from method org.apache.cordova.engine.SystemCookieManager.flush

W/dalvikvm( 9751): VFY: unable to resolve virtual method 11418: Landroid/webkit/CookieManager;.flush ()V

D/dalvikvm( 9751): VFY: replacing opcode 0x6e at 0x0008

I/dalvikvm-heap( 9751): Grow heap (frag case) to 9.649MB for 1048592-byte allocation

W/dalvikvm( 9751): VFY: unable to find class referenced in signature (Landroid/webkit/ClientCertRequest;)

W/dalvikvm( 9751): VFY: unable to find class referenced in signature (Landroid/webkit/ClientCertRequest;)

I/dalvikvm( 9751): Could not find method android.webkit.WebViewClient.onReceivedClientCertRequest, referenced from method org.apache.cordova.engine.SystemWebViewClient.onReceivedClientCertRequest

W/dalvikvm( 9751): VFY: unable to resolve virtual method 11495: Landroid/webkit/WebViewClient;.onReceivedClientCertRequest (Landroid/webkit/WebView;Landroid/webkit/ClientCertRequest;)V

D/dalvikvm( 9751): VFY: replacing opcode 0x6f at 0x001a

D/dalvikvm( 9751): GC_CONCURRENT freed 154K, 11% free 8035K/8967K, paused 2ms+1ms

W/dalvikvm( 9751): VFY: unable to find class referenced in signature (Landroid/webkit/PermissionRequest;)

I/dalvikvm( 9751): Could not find method android.webkit.PermissionRequest.getResources, referenced from method org.apache.cordova.engine.SystemWebChromeClient.onPermissionRequest

W/dalvikvm( 9751): VFY: unable to resolve virtual method 11439: Landroid/webkit/PermissionRequest;.getResources ()[Ljava/lang/String;

D/dalvikvm( 9751): VFY: replacing opcode 0x6e at 0x000d

I/dalvikvm( 9751): Could not find method android.webkit.WebChromeClient$FileChooserParams.createIntent, referenced from method org.apache.cordova.engine.SystemWebChromeClient.onShowFileChooser

W/dalvikvm( 9751): VFY: unable to resolve virtual method 11444: Landroid/webkit/WebChromeClient$FileChooserParams;.createIntent ()Landroid/content/Intent;

D/dalvikvm( 9751): VFY: replacing opcode 0x6e at 0x0000

D/SystemWebViewEngine( 9751): CordovaWebView is running on device made by: samsung

I/SystemWebViewEngine( 9751): Disabled addJavascriptInterface() bridge since Android version is old.

I/dalvikvm( 9751): Could not find method android.content.Context.getExternalMediaDirs, referenced from method org.apache.cordova.file.LocalFilesystem.isPublicDirectory

W/dalvikvm( 9751): VFY: unable to resolve virtual method 297: Landroid/content/Context;.getExternalMediaDirs ()[Ljava/io/File;

D/dalvikvm( 9751): VFY: replacing opcode 0x6e at 0x0008

I/ActivityManager(  189): No longer want app.processName (pid 2891) (adj 13) : hidden #26

W/ActivityManager(  189): Scheduling restart of crashed service r.shortName in 5000ms

V/StatusBar( 9751): StatusBar: initialization

D/WML_SISO( 9751): InitPasteboardJni

D/libEGL  ( 9751): loaded /system/lib/egl/libEGL_tegra.so

D/libEGL  ( 9751): loaded /system/lib/egl/libGLESv1_CM_tegra.so

D/libEGL  ( 9751): loaded /system/lib/egl/libGLESv2_tegra.so

D/OpenGLRenderer( 9751): Enabling debug mode 0

D/dalvikvm( 9751): GC_CONCURRENT freed 204K, 7% free 9152K/9799K, paused 2ms+2ms

E/DataRouter(  107): usb connection is true

E/DataRouter(  107): DSR is ON. Don't send DTR ON.

D/InputReader(  189): Input event: value=1

D/KeyguardViewMediator(  189): onWakeKeyWhenKeyguardShowing(26)

D/KeyguardViewMediator(  189): wakeWhenReadyLocked(26)

D/KeyguardViewMediator(  189): handleWakeWhenReady(26)

D/KeyguardViewMediator(  189): RuntimeException is just debugging log

D/KeyguardViewMediator(  189): handleWakeWhenReady

D/KeyguardViewMediator(  189): java.lang.RuntimeException

D/KeyguardViewMediator(  189): 	at com.android.internal.policy.impl.KeyguardViewMediator.handleWakeWhenReady(KeyguardViewMediator.java:1390)

D/KeyguardViewMediator(  189): 	at com.android.internal.policy.impl.KeyguardViewMediator.access$1400(KeyguardViewMediator.java:107)

D/KeyguardViewMediator(  189): 	at com.android.internal.policy.impl.KeyguardViewMediator$2.handleMessage(KeyguardViewMediator.java:1116)

D/KeyguardViewMediator(  189): 	at android.os.Handler.dispatchMessage(Handler.java:99)

D/KeyguardViewMediator(  189): 	at android.os.Looper.loop(Looper.java:137)

D/KeyguardViewMediator(  189): 	at com.android.server.wm.WindowManagerService$PolicyThread.run(WindowManagerService.java:792)

D/KeyguardViewManager(  189): wakeWhenReady(26)

D/LockPatternKeyguardView(  189): onWakeKey

D/LockPatternKeyguardView(  189): poking wake lock immediately

D/KeyguardViewMediator(  189): pokeWakelock(10000)

I/power   (  189): *** set_screen_state 1

D/SensorManager(  189): registerListener :: handle = 7  name= BH1721FVC Light Sensor delay= 200000 Listener= com.android.server.PowerManagerService$15@41401728

D/PowerManagerService(  189): reactivateScreenLocksLocked mProxIgnoredBecauseScreenTurnedOff=false

D/PowerManagerService(  189): Screen__On : acquireWakeLock flags=0x1000001a tag=keyguard uid=1000 pid=189   myUID=1000 myPID=189 myTID=221

D/PowerManagerService(  189): enableLightSensorLocked enable=true mAutoBrightessEnabled=true

D/InputReader(  189): Input event: value=0

I/Sensors (  189): setDelay :: handle = 7   delay = 200000000

I/Sensors (  189): setDelay :: handle = 7   delay = 200000000

D/SensorManager(  189): registerListener :: handle = 4  name= KXTF9 Accelerometer Sensor delay= 200000 Listener= com.android.server.PowerManagerService$16@41401858

D/MPLSensor(  189): handle : 4 en: 1

D/MPLSensor(  189):  enabled_sensors: 16 dmp_started: 0

D/MPLSensor(  189):   MLSetMPUSensors: 70

I/MPL-ml  (  189): Actual ODR: 25 Hz

D/MPLSensor(  189):   set_power_states > MLDmpStart()

I/        (  189): mpu3050_resume: Resuming to 0070

I/        (  189): mpu3050_suspend: suspending sensors to 0000

I/        (  189): mpu3050_suspend: Will resume next to 0070

I/MPL-ml  (  189): Actual ODR: 25 Hz

I/        (  189): mpu3050_resume: Resuming to 0070

I/Sensors (  189): setDelay :: handle = 4   delay = 200000000

D/MPLSensor(  189): setDelay : handle=4, delay=200000000

I/Sensors (  189): setDelay :: handle = 4   delay = 200000000

D/MPLSensor(  189): setDelay : handle=4, delay=200000000

D/KeyguardViewMediator(  189): onScreenTurnedOn, seq = 14

D/KeyguardViewMediator(  189): notifyScreenOnLocked

I/power   (  189): *** acquire_dvfs_lock : lockType : 1  freq : 1000000

I/ActivityManager(  189): Displayed shortComponentName: +1s426ms

I/power   (  189): *** release_dvfs_lock : lockType : 1

D/KeyguardViewMediator(  189): handleNotifyScreenOn

D/KeyguardViewManager(  189): onScreenTurnedOn()

D/LockPatternKeyguardView(  189): screen on

V/KeyguardStatusView(  189): onResume()

E/KeyguardUpdateMonitor(  189): Object tried to add another INFO callback

E/KeyguardUpdateMonitor(  189): Object tried to add another SIM callback

V/KeyguardStatusView(  189): updateStatusLines(true)

V/LockPatternKeyguardView(  189): Restoring widget state

D/PowerManagerService(  189): sendNotificationLocked on=true

I/PowerManagerService(  189): Ulight 0->4|0

D/PowerManagerService(  189): setLightBrightness : mButtonLight : 96

D/PowerManagerService(  189): mNotificationTask : on

D/PowerManagerService(  189): acquireDVFSLockLocked : type : DVFS_MIN_LIMIT  frequency : 1000000  uid : 1000  pid : 189  tag : ActivityManager

W/ActivityManager(  189): mDVFSLock.acquire()

D/PowerManagerService(  189): releaseDVFSLockLocked : all DVFS_MIN_LIMIT are released

W/ActivityManager(  189): mDVFSLock.release()

D/AndroidRuntime( 9740): Shutting down VM

W/InputManagerService(  189): Got RemoteException sending 'screen on/off' notification to pid 9605 uid 10108

D/WifiService(  189): ACTION_SCREEN_ON

D/AudioHardware(  113): AudioHardware::setParameters() screen_state=on

D/dalvikvm( 9740): GC_CONCURRENT freed 102K, 81% free 506K/2560K, paused 0ms+0ms

I/AndroidRuntime( 9740): NOTE: attach of thread 'Binder Thread #3' failed

I/WindowManager(  189): Lock screen displayed!

I/PowerManagerService(  189): Ulight 7->7|1

W/AudioPolicyManager(  113): FM radio recording off

W/AudioPolicyManager(  113): FM radio recording off

W/AudioPolicyManager(  113): FM radio recording off

D/VolumePanel(  189): onVolumeChanged(streamType: 3, flags: 64)

D/STATUSBAR-Clock(  272): onReceive() - ACTION_SCREEN_ON

D/STATUSBAR-Clock(  272): updateClock :16:19

D/STATUSBAR-Clock(  272): onReceive() - ACTION_SCREEN_ON

D/STATUSBAR-Clock(  272): updateClock :16:19

D/comsamsungapp( 1104): [MSC_Accu]>>> WS:57 [0:0] act:androidintentactionSCREEN_ON

D/newswidget( 1351): [MSC]>>> APNW:310 [0:0] onReceive : actionactionwidgetnewsHOME_RESUME

D/newswidget( 1351): [MSC]>>> U:406 [0:0] cARS --> 0

D/comsamsungapp( 1104): [MSC_Accu]>>> WWP:437 [0:0] onReceive@ widgetappweatherclockactionSERVICE_SCREEN_ON

D/comsamsungapp( 1104): [MSC_Accu]>>> WIM:53 [0:0] AccuWeatherClockWidgetID_Length

D/comsamsungapp( 1104): [MSC_Accu]>>> WIM:54 [0:0] getPrefIDs@lngth:1

D/comsamsungapp( 1104): [MSC_Accu]>>> WIM:60 [0:0] getPrefIDs@Ids1:2

D/comsamsungapp( 1104): [MSC_Accu]>>> WWP:429 [0:0] !!! refreshhandler is null !!!

D/PowerManagerService(  189): lightSensorChangedLocked 100

D/PowerManagerService(  189): lcdValue 96

D/PowerManagerService(  189): buttonValue 0

D/PowerManagerService(  189): keyboardValue 0

D/PowerManagerService(  189): lightSensorChangedLocked : mKeyboardLight : 0

D/comsamsungapp( 1104): [MSC_Accu]>>> WWP:2446 [0:0] cityId:1245731

D/SurfaceFlinger(  110): Screen about to return, flinger = 0x1943b18

D/dalvikvm( 1104): GC_CONCURRENT freed 1240K, 19% free 7532K/9223K, paused 13ms+24ms

D/comsamsungapp( 1104): [MSC_Accu]>>> WWP:1889 [0:0] WthrDt:2 2130903101 false

D/comsamsungapp( 1104): [MSC_Accu]>>> WWP:1900 [0:0] mWthrCnt:1

D/comsamsungapp( 1104): [MSC_Accu]>>> WWP:1936 [0:0] onReceive cityId:1245731

D/comsamsungapp( 1104): [MSC_Accu]>>> WWP:2778 [0:0] mainLayoutId:4003, icon : 2, bgID : 2130837695

I/PowerManagerService(  189): Light Animator Finished curIntValue=96

D/comsamsungapp( 1104): [MSC_Accu]>>> WWP:2179 [0:0] ApWdgId:2

I/InputReader(  189): Touch event's action is 0x0 (deviceType=0) [pCnt=1, pending(waiting finished signal)=0, s=0.340 ]

I/InputDispatcher(  189): Delivering touch to current input target: action: 0x0

I/InputDispatcher(  189): Delivering touch to current input target: action: 0x0

D/CircleLockScreen(  189): handleTouchEvent() in CircleUnlockView event = 0

D/KeyguardViewMediator(  189): pokeWakelock(10000)

D/CircleLockScreen(  189): Image = 0

D/CircleLockScreen(  189): circleUnlockAnimation value : 0.0

D/PowerManagerService(  189): acquireWakeLock flags=0x1000001a tag=keyguard uid=1000 pid=189   myUID=1000 myPID=189 myTID=221

D/CircleLockScreen(  189): handleTouchEvent() in CircleUnlockView event = 2

D/KeyguardViewMediator(  189): pokeWakelock(10000)

D/CircleLockScreen(  189): onTouchEvent() : threshold=209.0, distance=0.0, distanceRatio =0.0

D/CircleLockScreen(  189): circleUnlockAnimation value : 0.0

D/CircleLockScreen(  189): Image = 0

D/PowerManagerService(  189): acquireWakeLock flags=0x1000001a tag=keyguard uid=1000 pid=189   myUID=1000 myPID=189 myTID=221

D/CircleLockScreen(  189): handleTouchEvent() in CircleUnlockView event = 2

D/KeyguardViewMediator(  189): pokeWakelock(10000)

D/CircleLockScreen(  189): onTouchEvent() : threshold=209.0, distance=13.0, distanceRatio =0.06220095693779904

D/CircleLockScreen(  189): circleUnlockAnimation value : 0.06220095693779904

D/CircleLockScreen(  189): Image = 0

D/PowerManagerService(  189): acquireWakeLock flags=0x1000001a tag=keyguard uid=1000 pid=189   myUID=1000 myPID=189 myTID=221

D/CircleLockScreen(  189): handleTouchEvent() in CircleUnlockView event = 2

D/KeyguardViewMediator(  189): pokeWakelock(10000)

D/CircleLockScreen(  189): onTouchEvent() : threshold=209.0, distance=92.02173656261873, distanceRatio =0.44029539025176423

D/CircleLockScreen(  189): circleUnlockAnimation value : 0.44029539025176423

D/CircleLockScreen(  189): Image = 7

D/PowerManagerService(  189): acquireWakeLock flags=0x1000001a tag=keyguard uid=1000 pid=189   myUID=1000 myPID=189 myTID=221

D/CircleLockScreen(  189): handleTouchEvent() in CircleUnlockView event = 2

D/KeyguardViewMediator(  189): pokeWakelock(10000)

D/CircleLockScreen(  189): onTouchEvent() : threshold=209.0, distance=276.2607463973121, distanceRatio =1.3218217530971872

D/CircleLockScreen(  189): circleUnlockAnimation value : 1.3218217530971872

D/CircleLockScreen(  189): Image = 19

D/KeyguardViewMediator(  189): keyguardDone(true)

D/PowerManagerService(  189): acquireWakeLock flags=0x1000001a tag=keyguard uid=1000 pid=189   myUID=1000 myPID=189 myTID=221

D/KeyguardViewMediator(  189): handleKeyguardDone

D/KeyguardViewMediator(  189): handleHide

D/AudioService(  189): getStreamVolume(2)

I/AudioPolicyManager(  113): startOutput() output 1, stream 1, session 139

I/AudioFlinger(  113): start output streamType (0, 1) for 1

D/AudioHardware(  113): AudioStreamOutALSA::setParameters() start_output_streamtype=1

D/KeyguardViewManager(  189): hide()

D/KeyguardViewMediator(  189): adjustUserActivityLocked mShowing: false mHidden: false

D/KeyguardViewMediator(  189): adjustStatusBarLocked: mShowing=false mHidden=false isSecure=true --> flags=0x0

E/KeyguardViewMediator(  189): 3. Lockscreen unlock

E/KeyguardViewMediator(  189): [adjustLocked] Phone is boot completed. so can broadcast

E/KeyguardViewMediator(  189): Phone is boot completed. so can broadcast

D/PowerManagerService(  189): enableUserActivity true

D/PowerManagerService(  189): releaseWakeLockLocked flags=0x0 tag=keyguard myUID=1000 myPID=189 myTID=221

I/PowerManagerService(  189): Ulight 7->3|0

D/PowerManagerService(  189): setLightBrightness : mButtonLight : 0

D/WifiService(  189): Receive Unlock screen

E/MTPRx   ( 9069): In MtpReceiverandroid.intent.action.USER_PRESENT

E/MTPRx   ( 9069): value of boot_completed is1

E/MTPRx   ( 9069): booting is completed

D/CircleLockScreen(  189): handleTouchEvent() in CircleUnlockView event = 2

D/KeyguardViewMediator(  189): pokeWakelock(10000)

D/CircleLockScreen(  189): onTouchEvent() : threshold=209.0, distance=430.9211064684579, distanceRatio =2.0618234759256358

D/AudioHardware(  113): AudioHardware pcm playback is exiting standby.

V/AudioHardware(  113): open pcm_out driver

I/AudioHardware(  113): openPcmOut_l() mPcmOpenCnt: 0

E/MTPRx   ( 9069): Sd-Card path/mnt/sdcard/extStorages/SdCard

E/MTPRx   ( 9069): Status for mount/Unmount :removed

E/MTPRx   ( 9069): SDcard is not available

E/MTPRx   ( 9069): The value of first_boot is  1

E/MTPRx   ( 9069): [ 662] The value of first_boot is  1NORMAL SEQUENCE

D/CircleLockScreen(  189): circleUnlockAnimation value : 2.0618234759256358

D/CircleLockScreen(  189): Image = 19

D/Tethering(  189): getTetheredIfaces

D/CircleLockScreen(  189): handleTouchEvent() in CircleUnlockView event = 2

D/KeyguardViewMediator(  189): pokeWakelock(10000)

D/CircleLockScreen(  189): onTouchEvent() : threshold=209.0, distance=547.2120247216795, distanceRatio =2.618239352735309

D/CircleLockScreen(  189): circleUnlockAnimation value : 2.618239352735309

D/CircleLockScreen(  189): Image = 19

D/OpenGLRenderer(  189): Flushing caches (mode 0)

D/PowerManagerService(  189): acquireWakeLock flags=0x1000001a tag=keyguard uid=1000 pid=189   myUID=1000 myPID=189 myTID=221

I/PowerManagerService(  189): Ulight 3->7|0

D/PowerManagerService(  189): setLightBrightness : mButtonLight : 96

D/PowerManagerService(  189): acquireWakeLock flags=0x1000001a tag=keyguard uid=1000 pid=189   myUID=1000 myPID=189 myTID=221

E/TabletStatusBar(  272): closing mini mode apps panel

I/InputReader(  189): Touch event's action is 0x1 (deviceType=0) [pCnt=1, pending(waiting finished signal)=0, s=]

I/InputDispatcher(  189): Delivering touch to current input target: action: 0x1

I/InputDispatcher(  189): Delivering touch to current input target: action: 0x1

V/WindowManager(  189): rotationForOrientationLw(orient=-1, last=0); user=0 USER_ROTATION_LOCKED mLidOpen=-1 mDockMode=0 mHdmiPlugged=false mAccelerometerDefault=0 sensorRotation=-1

D/CircleLockScreen(  189): handleTouchEvent() in CircleUnlockView event = 1

D/CircleLockScreen(  189): onTouchEvent(ACTION_UP) : distanceRatio =2.618239352735309

D/LockPatternKeyguardView(  189): unfocused

I/ClipboardServiceEx(  189): Send intent for dismiss clipboard dialog inside hideCurrentInputLocked() !

I/TabletStatusBar(  272): DISABLE_CLOCK: no

W/InputManagerService(  189): Got RemoteException sending setActive(false) notification to pid 9605 uid 10108

D/CLIPBOARD( 9751): Hide Clipboard dialog at Starting input: finished by someone else... !

V/AudioHardware(  113): openPcmOut_l end

V/AudioHardware(  113): openMixer_l() mMixerOpenCnt: 0

V/AudioHardware(  113): openMixer_l end

V/AudioHardware(  113): open playback normal

V/AudioHardware(  113): write() wakeup setting route SPK

E/TabletStatusBar(  272): closing mini mode apps panel

